IATA_CODE,ENG_AIRPORT_NAME,KOR_AIRPORT_NAME,ENG_CITY_NAME,KOR_CITY_NAME,KOR_COUNTRY_NAME,ENG_COUNTRY_NAME,VIEW_COUNT
GUZ,Guarapari Airport,과라파리 공항,Guarapari,구아라파리,브라질,Brazil,0
GVA,Geneva Airport,제네바 공항,Geneva,제네바,스위스,Switzerland,0
GVN,Sovetskaya Gavan Airport,소베츠카야 가반 공항,Sovetskaya Gavan,소베츠카야 가반,러시아,Russia,0
GVR,Coronel Altino Machado de Oliveira Airport,코로넬 알티노 마차도 데 올리베이라 에어포트,Governador Valadares,주지사 발라다레스,브라질,Brazil,0
GWD,Gwadar International Airport,과다르 국제 공항,Gwadar,과다르,파키스탄,Pakistan,0
GWL,Rajmata Vijaya Raje Scindia Airport,괄리오르 공항,Gwalior,괄리오르,인도,India,0
GWO,Greenwood Leflore Airport,그린우드 르플로르 공항,Greenwood,그린우드,미국,United States,0
GWT,Sylt Airport,실트 공항,Sylt,실트,독일,Germany,0
GWY,Galway Airport,골웨이 공항,Galway,골웨이,아일랜드,Ireland,0
GXF,Sayun Airport,사윤공항,Sayun,사윤,예멘,Yemen,0
GXH,Gannan Xiahe Airport,간난 샤허 공항,Xiahe,샤허,중국,China,0
GYA,GuayaramerIn Airport,과야라메린 공항,GuayaramerIn,과야라메르인,볼리비아,Bolivia,0
GYD,Heydar Aliyev International Airport,헤이다르 알리예프 국제 공항,Baku,바쿠,아제르바이잔,Azerbaijan,0
GYE,Jose JoaquIn de Olmedo International Airport,호세 호아킨 데 올메도 국제 공항,Guayaquil,과야킬,에콰도르,Ecuador,0
GYG,Magan Airport,마간 공항,Magan,마간,러시아,Russia,0
GYI,Gisenyi Airport,기세니 공항,Gisenyi,기센이,르완다,Rwanda,0
GYL,Argyle Airport,아가일 공항,Argyle,아가일,오스트레일리아,Australia,0
GYM,General Jose MarIa Yanez International Airport,제너럴 호세 마리아 야녜스 국제공항,Guaymas,과이마스,멕시코,Mexico,0
GYN,Santa Genoveva Airport,산타 제노베바 공항,Goiania,고이아니아,브라질,Brazil,0
GYR,Phoenix Goodyear Airport,피닉스 굿이어 공항,Goodyear,굿이어,미국,United States,0
GYS,Guangyuan Panlong Airport,광위안 판룽 공항,Guangyuan,광위안,중국,China,0
GYU,Guyuan Liupanshan Airport,구위안 류판산 공항,Guyuan,구위안,중국,China,0
GYZ,Gruyere Airport,그뤼에르 공항,Gruyere,그뤼에르,오스트레일리아,Australia,0
GZG,Garze Gesar Airport,가르제 게사르 공항,Garze County,가르즈 카운티,중국,China,0
GZI,Ghazni Airport,가즈니 공항,Ghazni,가즈니,아프가니스탄,Afghanistan,0
GZO,Nusatupe Airport,누사투페 공항,Gizo,기조,솔로몬 제도,Solomon Islands,0
GZP,GazipaSa Alanya Airport,가지파샤 알란야 공항,GazipaSa,가지파사,터키,Turkey,0
GZT,Gaziantep Oguzeli International Airport,가지안테프 오우젤리 국제공항,Gaziantep,가지안테프,터키,Turkey,0
HAA,Hasvik Airport,하스비크 공항,Hasvik,하스빅,노르웨이,Norway,0
HAC,Hachijojima Airport,하치조지마 공항,Hachijo jima,하치조지마,일본,Japan,0
HAD,Halmstad Airport,할름스타드 공항,Halmstad,할름스타드,스웨덴,Sweden,0
HAH,Prince Said Ibrahim International Airport,프린스 사이드 이브라힘 국제 공항,Moroni,모로나이,코모로,Comoros,0
HAJ,Hannover Airport,하노버 공항,Hanover,하노버,독일,Germany,0
HAK,Haikou Meilan International Airport,하이커우 메이란 국제공항,Haikou,하이커우,중국,China,0
HAM,Hamburg Airport,함부르크 공항,Hamburg,함부르크,독일,Germany,0
HAN,Noi Bai International Airport,노이바이 국제공항,Hanoi,하노이,베트남,Vietnam,0
HAQ,Hanimaadhoo International Airport,하니마두 국제공항,Hanimaadhoo,하니마두,몰디브,Maldives,0
HAR,Capital City Airport,캐피털 시티 공항,Harrisburg,해리스버그,미국,United States,0
HAS,Ha'il Regional Airport,하일 공항,Hail,빗발,사우디아라비아,Saudi Arabia,0
HAU,Haugesund Airport Karmoy,카모이 공항,Haugesund,헤우게순,노르웨이,Norway,0
HAV,Jose MartI International Airport,호세 마르티 국제 공항,Havana,아바나,쿠바,Cuba,0
HBA,Hobart International Airport,호바트 국제 공항,Hobart,호바트,오스트레일리아,Australia,0
HBE,Borg El Arab Airport,보르그 엘 아랍 공항,Borg El Arab,보르그 엘 아랍,이집트,Egypt,0
HBQ,Qilian Airport,치롄 공항,Qilian,기련,중국,China,0
HBU,Bulgan Airport Khovd,불간 공항 Khovd,Bulgan (Khovd Province),Bulgan (호브드 주),몽골,Mongolia,0
HBX,Hubli Airport,후블리 공항,Hubli,후블리,인도,India,0
HCJ,Hechi Jinchengjiang Airport,허치 진청장 공항,Hechi,허치,중국,China,0
HCN,Hengchun Airport,헝춘 공항,Hengchun,헝춘,대만,Taiwan,0
HCQ,Halls Creek Airport,홀스 크릭 공항,Halls Creek,홀 크릭,오스트레일리아,Australia,0
HCR,Holy Cross Airport,홀리 크로스 공항,Holy Cross,거룩한 십자가,미국,United States,0
HCZ,Chenzhou Beihu Airport,첸저우 베이후 공항,Chenzhou,천저우,중국,China,0
HDD,Hyderabad Airport,하이데라바드 공항,Hyderabad,하이데라바드,파키스탄,Pakistan,0
HDF,Heringsdorf Airport,헤링스도르프 공항,Heringsdorf,헤링스도르프,독일,Germany,0
HDG,Handan Airport,한단공항,Handan,한단,중국,China,0
HDK,Kulhudhuffushi Airport,쿨후후푸시 공항,Kulhudhuffush,쿨후두푸쉬,몰디브,Maldives,0
HDM,Hamadan Airport,하마단 공항,Hamadan,하마단,이란,Iran,0
HDN,Yampa Valley Airport,얌파 밸리 공항,Hayden,헤이든,미국,United States,0
HDS,Air Force Base Hoedspruit,공군 기지 호즈프룻,Hoedspruit,호스프루잇,남아프리카,South Africa,0
HDY,Hat Yai International Airport,핫야이 국제공항,Hat Yai,핫야이,태국,Thailand,0
HEA,Herat International Airport,헤라트 국제 공항,Herat,헤라트,아프가니스탄,Afghanistan,0
HEH,Heho Airport,헤호 공항,Heho,헤호,미얀마,Myanmar,0
HEK,Heihe Airport,헤이허 공항,Heihe,헤이허,중국,China,0
HEL,Helsinki Airport,헬싱키 공항,Helsinki,헬싱키,핀란드,Finland,0
HEM,Helsinki Malmi Airport,헬싱키 말미 공항,Helsinki,헬싱키,핀란드,Finland,0
HER,Heraklion International Airport,이라클리온 국제공항,Heraklion,이라클리온,그리스,Greece,0
HET,Hohhot Baita International Airport,후허하오터 바이타 국제공항,Hohhot,후허하오터,중국,China,0
HEZ,Natchez Adams County Airport,나체즈 애덤스 카운티 공항,Natchez,나체즈,미국,United States,0
HFA,Haifa Airport,하이파 공항,Haifa,하이파,이스라엘,Israel,0
HFD,Hartford Brainard Airport,하트퍼드 브레이너드 공항,Hartford,하트퍼드,미국,United States,0
HFE,Hefei Xinqiao International Airport,허페이 신차오 국제공항,Hefei,허페이,중국,China,0
HFN,Hornafjordur Airport,호르나피외르뒤르 공항,Hornafjordur,호르나피요르두르,아이슬란드,Iceland,0
HFS,Hagfors Airport,하그포르스 공항,Hagfors,하그포스,스웨덴,Sweden,0
HFT,Hammerfest Airport,함메르페스트 공항,Hammerfest,함메르페스트,노르웨이,Norway,0
HGA,Hargeisa International Airport,하르게이사 국제공항,Hargeisa,하르게이사,소말리아,Somalia,0
HGD,Hughenden Airport,휴엔덴 공항,Hughenden,휴엔덴,오스트레일리아,Australia,0
HGH,Hangzhou Xiaoshan International Airport,항저우 샤오산 국제공항,Hangzhou,항저우,중국,China,0
HGI,Paloich Airport,팔로이치 공항,Higlieg,히글리그,수단,South Sudan,0
HGL,Heligoland Airfield,헬리고랜드 비행장,Heligoland,헬리고란트,독일,Germany,0
HGN,Mae Hong Son Airport,매홍손 공항,Mae Hong Son,매홍손,태국,Thailand,0
HGO,Korhogo Airport,코로고 공항,Korhogo,코로고,코트디부아르,Cote d'Ivoire,0
HGR,Hagerstown Regional Airport,헤이거즈타운 지역공항,Hagerstown,헤이거스타운,미국,United States,0
HGU,Mount Hagen Airport,마운트 하겐 공항,Mount Hagen,마운트하겐,파푸아뉴기니,Papua New Guinea,0
HHH,Hilton Head Airport,힐튼 헤드 공항,Hilton Head Island,힐튼 헤드 아일랜드,미국,United States,0
HHN,Frankfurt Hahn Airport,프랑크푸르트 한 공항,Lautzenhausen,라우첸하우젠,독일,Germany,0
HHQ,Hua Hin Airport,후아힌 공항,Hua Hin,후아힌,태국,Thailand,0
HHR,Hawthorne Municipal Airport,호손 시립공항,Hawthorne,호손,미국,United States,0
HHZ,Hikueru Airport,히쿠에루 공항,Hikueru,히쿠에루,프랑스령 폴리네시아,French Polynesia,0
HIA,Huai'an Lianshui Airport,화이안 롄수이 공항,Huai'an,화이안,중국,China,0
HIB,Range Regional Airport,레인지 공항,Hibbing,히빙,미국,United States,0
HID,Horn Island Airport,혼 아일랜드 공항,Horn Island,혼 아일랜드,오스트레일리아,Australia,0
HIJ,Hiroshima Airport,히로시마 공항,Hiroshima,히로시마,일본,Japan,0
HIL,Shilavo Airport,실라보 공항,Shilavo,실라보,이디오피아,Ethiopia,0
HIM,Hingurakgoda Airport,힌구락고다 공항,Hingurakgoda,힌구락고다,스리랑카,Sri Lanka,0
HIN,Sacheon Airport,사천공항,Jinju,진주,대한민국,South Korea,0
HIR,Honiara International Airport,호니아라 국제 공항,Honiara,호니아라,솔로몬 제도,Solomon Islands,0
HJJ,Huaihua Zhijiang Airport,화이아 지장 공항,Huaihua,화이화,중국,China,0
HJR,Civil Aerodrome Khajuraho,카주라호 민간 비행장,Khajuraho,카주라호,인도,India,0
HKB,Healy Lake Airport,힐리 레이크 공항,Healy Lake,힐리 호수,미국,United States,0
HKD,Hakodate Airport,하코다테 공항,Hakodate,하코다테,일본,Japan,0
HKG,Hong Kong International Airport,홍콩 국제공항,Hong Kong,홍콩,홍콩,Hong Kong,0
HKK,Hokitika Airport,호키티카 공항,Hokitika,호키티카,뉴질랜드,New Zealand,0
HKN,Hoskins Airport,호스킨스 공항,Hoskins,호스킨스,파푸아뉴기니,Papua New Guinea,0
HKS,Hawkins Field,호킨스 필드,Jackson,잭슨,미국,United States,0
HKT,Phuket International Airport,푸켓 국제 공항,Phuket,푸켓,태국,Thailand,0
HLA,Lanseria International Airport,란세리아 국제 공항,Johannesburg,요하네스버그,남아프리카,South Africa,0
HLD,Hulunbuir Hailar Airport,후룬베이얼 하이라얼 공항,Hailar,하이라얼,중국,China,0
HLE,Saint Helena Airport,세인트 헬레나 공항,Jamestown,제임스타운,세인트헬레나,Saint Helena,0
HLH,Ulanhot Airport,울란하오터 공항,Ulanhot,우란하오터,중국,China,0
HLN,Helena Regional Airport,헬레나 공항,Helena,헬레나,미국,United States,0
HLP,Halim Perdanakusuma International Airport,할림 페르다나쿠수마 국제공항,Jakarta,자카르타,인도네시아,Indonesia,0
HLT,Hamilton Airport,해밀턴 공항,Hamilton,해밀턴,오스트레일리아,Australia,0
HLZ,Hamilton Airport,해밀턴 공항,Hamilton,해밀턴,뉴질랜드,New Zealand,0
HMA,Khanty Mansiysk Airport,한티 만시스크 공항,Khanty-Mansiysk,한티만시스크,러시아,Russia,0
HMB,Sohag International Airport,서학국제공항,Sohag,소하그,이집트,Egypt,0
HME,Oued Irara Krim Belkacem Airport,우에드 이라라 크림 벨카젬 공항,Hassi Messaoud,하시 메사우드,알제리,Algeria,0
HMI,Hami Airport,하미 공항,Hami,하미,중국,China,0
HMJ,Khmelnytskyi Airport,크멜니츠키 공항,Khmelnytsky,크멜니츠키,우크라이나,Ukraine,0
HMO,General Ignacio Pesqueira GarcIa International Airport,제너럴 이그나시오 페스케이라 가르시아 국제공항,Hermosillo,에르모시요,멕시코,Mexico,0
HMV,Hemavan TArnaby Airport,히마밴 공항,Hemavan,헤마반,스웨덴,Sweden,0
HNA,Hanamaki Airport,하나마키 공항,Hanamaki,하나마키,일본,Japan,0
HND,Haneda Airport,하네다 공항,Tokyo,도쿄,일본,Japan,0
HNH,Hoonah Airport,후나 공항,Hoonah,후나,미국,United States,0
HNL,Honolulu International Airport,호놀룰루 국제 공항,Honolulu,호놀룰루,미국,United States,0
HNM,Hana Airport,하나공항,Hana,하나,미국,United States,0
HNS,Haines Airport,하인즈 공항,Haines,헤인즈,미국,United States,0
HNY,Hengyang Nanyue Airport,헝양 난웨 공항,Hengyang,헝양,중국,China,0
HOB,Lea County Regional Airport,레아 카운티 공항,Hobbs,홉스,미국,United States,0
HOD,Hodeida International Airport,호데이다 국제 공항,Hudaydah,후데이다,예멘,Yemen,0
HOE,Ban Huoeisay Airport,반 후오이세이 공항,Ban Huoeisay,반 후오이세이,라오스,Laos,0
HOF,Al Ahsa International Airport,알아사 국제공항,Hofuf,호푸프,사우디아라비아,Saudi Arabia,0
HOG,Frank PaIs Airport,프랭크 파이스 공항,HolguIn,홀귄,쿠바,Cuba,0
HOI,Hao Airport,하오 공항,Hao,하오,프랑스령 폴리네시아,French Polynesia,0
HOM,Homer Airport,호머 공항,Homer,호머,미국,United States,0
HON,Huron Regional Airport,휴런 공항,Huron,휴런,미국,United States,0
HOP,Campbell Army Airfield,캠벨 육군 비행장,Hopkinsville,홉킨스빌,미국,United States,0
HOQ,Hof Plauen Airport,호프 플라우엔 공항,Hof,호프,독일,Germany,0
HOR,Horta Airport,호르타 공항,Horta,오르타,포르투갈,Portugal,0
HOS,Chos Malal Airport,초스 말랄 공항,Chos Malal,초스 말랄,아르헨티나,Argentina,0
HOT,Memorial FieldAirport,메모리얼필드 공항,Hot Springs,온천,미국,United States,0
HOU,William P. Hobby Airport,윌리엄 P. 하비 공항,Houston,휴스턴,미국,United States,0
HOV,orsta Volda Airport Hovden,호프덴 공항,orsta-Volda,오르스타볼다,노르웨이,Norway,0
HOX,Homalin Airport,호말린 공항,Homalin,호말린,미얀마,Myanmar,0
HPA,Lifuka Island Airport,리푸카 아일랜드 공항,Ha'Apai,하파이,통가,Tonga,0
HPB,Hooper Bay Airport,후퍼 베이 공항,Hooper Bay,후퍼 베이,미국,United States,0
HPG,Shennongjia Hongping Airport,선농자 홍핑 공항,Shennongjia,신농지아,중국,China,0
HPH,Cat Bi International Airport,깟비 국제공항,Haiphong,하이퐁,베트남,Vietnam,0
HPN,Westchester County Airport,웨스트체스터 카운티 공항,Westcheste,웨스트체스트,미국,United States,0
HRB,Harbin Taiping International Airport,하얼빈 타이핑 국제공항,Harbin,하얼빈,중국,China,0
HRE,Harare International Airport,하라레 국제 공항,Harare,하라레,짐바브웨,Zimbabwe,0
HRG,Hurghada International Airport,후르가다 국제 공항,Hurghada,후르가다,이집트,Egypt,0
HRI,Mattala Rajapaksa International Airport,마탈라 라자팍사 국제공항,Hambantota,함반토타,스리랑카,Sri Lanka,0
HRK,Kharkiv International Airport,하르키우 국제공항,Kharkiv,카르키프,우크라이나,Ukraine,0
HRL,Valley International Airport,밸리 국제 공항,Harlingen,할린겐,미국,United States,0
HRM,Hassi R'Mel Airport,하시르멜 공항,Hassi R'Mel,하시 르멜,알제리,Algeria,0
HRO,Boone County Airport,분 카운티 공항,Harrison,해리슨,미국,United States,0
HSA,Hazret Sultan International Airport,하즈렛 술탄 국제 공항,Turkistan,투르키스탄,카자흐스탄,Kazakhstan,0
HSC,Shaoguan Guitou Airport,샤오관 구이터우 공항,Shaoguan,사오관,중국,China,0
HSG,Saga Airport,사가공항,Saga,사거,일본,Japan,0
HSK,Huesca Pirineos Airport,우에스카 피리네오스 공항,Huesca,우에스카,스페인,Spain,0
HSL,Huslia Airport,후슬리아 공항,Huslia,후슬리아,미국,United States,0
HSN,Zhoushan Putuoshan Airport,저우산 푸퉈산 공항,Zhoushan,저우산,중국,China,0
HSR,Rajkot International Airport,라지코트 국제 공항,Rajkot,라지코트,인도,India,0
HSS,Hisar Airport,히사르 공항,Hisar,히사르,인도,India,0
HSV,Huntsville International Airport,헌츠빌 국제공항,Huntsville,헌츠빌,미국,United States,0
HTA,Chita International Airport,치타 국제공항,Chita,치타,러시아,Russia,0
HTG,Khatanga Airport,카탕가 공항,Khatanga,카탕가,러시아,Russia,0
HTI,Hamilton Island Airport,해밀턴 아일랜드 공항,Hamilton Island,해밀턴 아일랜드,오스트레일리아,Australia,0
HTM,Khatgal Airport,카트갈 공항,Khatgal,카트갈,몽골,Mongolia,0
HTN,Hotan Airport,호탄 공항,Hotan,호탄,중국,China,0
HTO,East Hampton Airport,이스트 햄프턴 공항,East Hampton,이스트 햄튼,미국,United States,0
HTS,Tri State Airport,트라이 스테이트 공항,Huntington,헌팅턴,미국,United States,0
HTT,Huatugou Airport,화투구 공항,Huatugou,화투구,중국,China,0
HTY,Hatay Airport,하타이 공항,Hatay,하타이,터키,Turkey,0
HUE,Humera Airport,휴메라 공항,Humera,휴메라,이디오피아,Ethiopia,0
HUF,Terre Haute International Airport,테레 호트 국제공항,Terre Haute,테레 호트,미국,United States,0
HUH,Huahine Fare Airport,후아히네 요금 공항,Huahine,후아히네,프랑스령 폴리네시아,French Polynesia,0
HUI,Phu Bai International Airport,푸바이 국제공항,Hue,색조,베트남,Vietnam,0
HUN,Hualien Airport,화롄 공항,Hualien,화롄,대만,Taiwan,0
HUO,Holingol Huolinhe Airport,홀링골 훠린허 공항,Holingol,홀링골,중국,China,0
HUQ,Hun Airport,훈 공항,Hun,파괴자,리비아,Libya,0
HUS,Hughes Airport,휴즈 공항,Hughes,휴즈,미국,United States,0
HUU,Alferez FAP David Figueroa Fernandini Airport,알페레스 FAP 다비드 피게로아 페르난디니 공항,Huanuco,우아누코,페루,PerU,0
HUW,Francisco Correa da Cruz Airport,프란시스코 코레아 다 크루즈 공항,Humaita,후마이타,브라질,Brazil,0
HUX,BahIas de Huatulco International Airport,바이아스 데 우아툴코 국제공항,Huatulco,우아툴코,멕시코,Mexico,0
